"","Scopus_ID","Title","Author","Date","DOI"
"1507","SCOPUS_ID:85135114111","Are we all on the same page? Subfield differences in open science practices in psychology","Rochios C.","2022-01-01","10.1002/icd.2361"
"1508","SCOPUS_ID:85134697914","How can we optimise learning from trials in child and adolescent mental health?","Axford N.","2022-01-01","10.1136/ebmental-2022-300500"
"1509","SCOPUS_ID:85134249238","Will Open Science Change Authorship for Good? Towards a Quantitative Analysis","Mannocci A.","2022-01-01",NA
"1510","SCOPUS_ID:85133911937","What do Incoming University Students Believe About Open Science Practices in Psychology?","Beaudry J.L.","2022-01-01","10.1177/00986283221100276"
"1511","SCOPUS_ID:85133173179","Open Science: Recommendations for Research on School Bullying","Noret N.","2022-01-01","10.1007/s42380-022-00130-0"
"1512","SCOPUS_ID:85131864085","Open science and public trust in science: Results from two studies","Rosman T.","2022-01-01","10.1177/09636625221100686"
"1513","SCOPUS_ID:85131556675","Open Science Practices in Gambling Research Publications (2016–2019): A Scoping Review","Louderback E.R.","2022-01-01","10.1007/s10899-022-10120-y"
"1514","SCOPUS_ID:85130770459","A Course Unit and Presentation Assignment to Teach Students About Open Science and Replicability in Psychology","Heilmayr D.","2022-01-01","10.1037/stl0000324"
"1515","SCOPUS_ID:85130587390","Sharing Is Caring: Ethical Implications of Transparent Research in Psychology","Bosma C.M.","2022-01-01","10.1037/amp0001002"
"1516","SCOPUS_ID:85130463960","Open and reproducible practices in developmental psychology research: The workflow of the WomCogDev lab as an example","Turoman N.","2022-01-01","10.1002/icd.2333"
"1517","SCOPUS_ID:85130270287","Open developmental science: An overview and annotated reading list","Kalandadze T.","2022-01-01","10.1002/icd.2334"
"1518","SCOPUS_ID:85129482803","How open science can benefit bilingualism research: A lesson in six tales","Dal Ben R.","2022-01-01","10.1017/S1366728922000256"
"1519","SCOPUS_ID:85129124216","Open science is good science, so what’s getting in the way?","Cyran L.K.","2022-01-01",NA
"1520","SCOPUS_ID:85128720060","Adapting open science and pre-registration to longitudinal research","Petersen I.T.","2022-01-01","10.1002/icd.2315"
"1521","SCOPUS_ID:85128283802","Toward a Spanish SKA Regional Centre fully engaged with open science","Garrido J.","2022-01-01","10.1117/1.JATIS.8.1.011004"
"1522","SCOPUS_ID:85127021894","Datafication and Cultural Heritage: Critical Perspectives on Exhibition and Collection Practices","Hansson K.","2022-01-01","10.7560/IC57101"
"1523","SCOPUS_ID:85126815457","Assessing Open Science Practices in Phytolith Research","Karoune E.","2022-01-01","10.5334/oq.88"
"1524","SCOPUS_ID:85126060227","If You Have Choices, Why Not Choose (and Share) All of Them? A Multiverse Approach to Understanding News Engagement on Social Media","Pipal C.","2022-01-01","10.1080/21670811.2022.2036623"
"1525","SCOPUS_ID:85125507156","Open Lab: A web application for running and sharing online experiments","Shevchenko Y.","2022-01-01","10.3758/s13428-021-01776-2"
"1526","SCOPUS_ID:85123973409","Open Science in Dementia Care Embedded Pragmatic Clinical Trials","Baker Z.G.","2022-01-01","10.1037/pag0000644"
"1527","SCOPUS_ID:85123968941","Reflections on the Journal of Applied Psychology in Times of Change","Eby L.T.","2022-01-01","10.1037/apl0001000"
"1528","SCOPUS_ID:85123775799","Advancing credibility in longitudinal research by implementing open science practices: Opportunities, practical examples, and challenges","Kirtley O.J.","2022-01-01","10.1002/icd.2302"
"1529","SCOPUS_ID:85123102470","Norms for Behavioral Change (NBC) model: How injunctive norms and enforcement shift descriptive norms in science","Yip J.A.","2022-01-01","10.1016/j.obhdp.2021.104109"
"1530","SCOPUS_ID:85122857569","Systematic review methods","Gunnell K.E.","2022-01-01","10.1080/1750984X.2021.1966823"
"1531","SCOPUS_ID:85122238659","The effects of induced sadness, stress sensitivity, negative urgency, and gender in laboratory gambling","Canale N.","2022-01-01","10.1080/14459795.2021.2002385"
"1532","SCOPUS_ID:85121861451","Developing an open science ‘mindset’","Hagger M.S.","2022-01-01","10.1080/21642850.2021.2012474"
"1533","SCOPUS_ID:85121403081","International Sex Survey: Study protocol of a large, cross-cultural collaborative study in 45 countries","Bothe B.","2022-01-01","10.1556/2006.2021.00063"
"1534","SCOPUS_ID:85118191715","Co-creating developmental science","Whitmore L.B.","2022-01-01","10.1002/icd.2273"
"1535","SCOPUS_ID:85108778743","Commentary on Elkjær et al.’s (2020) Meta-Analysis on Expansive Versus Contractive Nonverbal Displays","Körner R.","2022-01-01","10.1177/1745691620984474"
"1536","SCOPUS_ID:85098703838","Open drug discovery of anti-virals critical for Canada’s pandemic strategy","Bubela T.","2021-12-17","10.1139/FACETS-2020-0079"
"1537","SCOPUS_ID:85118273212","Over 1000 tools reveal trends in the single-cell RNA-seq analysis landscape","Zappia L.","2021-12-01","10.1186/s13059-021-02519-4"
"1538","SCOPUS_ID:85115782533","#MeToo Online Disclosures: A Survivor-Informed Approach to Open Science Practices and Ethical Use of Social Media Data","O’Callaghan E.","2021-12-01","10.1177/03616843211039175"
"1539","SCOPUS_ID:85112812284","Navigating Open Science as Early Career Feminist Researchers","Pownall M.","2021-12-01","10.1177/03616843211029255"
"1540","SCOPUS_ID:85108379216","Bridging Feminist Psychology and Open Science: Feminist Tools and Shared Values Inform Best Practices for Science Reform","Matsick J.L.","2021-12-01","10.1177/03616843211026564"
"1541","SCOPUS_ID:85107211561","Open science saves lives: lessons from the COVID-19 pandemic","Besançon L.","2021-12-01","10.1186/s12874-021-01304-y"
"1542","SCOPUS_ID:85103441536","The benefits of preregistration for hypothesis-driven bilingualism research","Mertzen D.","2021-11-29","10.1017/S1366728921000031"
"1543","SCOPUS_ID:85113846731","The frequent insignificance of a “significant” p-value","McGiffin D.C.","2021-11-01","10.1111/jocs.15960"
"1544","SCOPUS_ID:85120046633","Towards wide-scale adoption of open science practices: The role of open science communities","Armeni K.","2021-10-01","10.1093/scipol/scab039"
"1545","SCOPUS_ID:85119602234","Preregistration in diverse contexts: A preregistration template for the application of cognitive models","Crüwell S.","2021-10-01","10.1098/rsos.210155"
"1546","SCOPUS_ID:85115325630","Open science practices for eating disorders research","Burke N.L.","2021-10-01","10.1002/eat.23607"
"1547","SCOPUS_ID:85113150917","Ppx: Programmatic Access to Proteomics Data Repositories","Fondrie W.E.","2021-09-03","10.1021/acs.jproteome.1c00454"
"1548","SCOPUS_ID:85114223640","Recommendations for an Open Science approach to welding process research data","Fabry C.","2021-09-01","10.1007/s40194-021-01151-x"
"1549","SCOPUS_ID:85110998688","TorchIO: A Python library for efficient loading, preprocessing, augmentation and patch-based sampling of medical images in deep learning","Pérez-García F.","2021-09-01","10.1016/j.cmpb.2021.106236"
"1550","SCOPUS_ID:85104882598","Novel Applications of Technology for Advancing Tidal Marsh Ecology","Kimball M.E.","2021-09-01","10.1007/s12237-021-00939-w"
"1551","SCOPUS_ID:85100337352","Null and Void? Errors in Meta-analysis on Perceptual Disfluency and Recommendations to Improve Meta-analytical Reproducibility","Weissgerber S.C.","2021-09-01","10.1007/s10648-020-09579-1"
"1552","SCOPUS_ID:85104579147","A marathon, not a sprint – neuroimaging, Open Science and ethics","Beauvais M.J.S.","2021-08-01","10.1016/j.neuroimage.2021.118041"
"1553","SCOPUS_ID:85103192274","cchsflow: an open science approach to transform and combine population health surveys","Yusuf W.","2021-08-01","10.17269/s41997-020-00470-8"
"1554","SCOPUS_ID:85109184362","Registered report protocol: Survey on attitudes and experiences regarding preregistration in psychological research","Spitzer L.","2021-07-01","10.1371/journal.pone.0253950"
"1555","SCOPUS_ID:85102209800","COVID-19 Rapid Review cross-publisher initiative: What we have learned and what we are going to do next","Hurst P.","2021-07-01","10.1002/leap.1375"
"1556","SCOPUS_ID:85100701268","Greater belief in science predicts mask-wearing behavior during COVID-19","Stosic M.D.","2021-07-01","10.1016/j.paid.2021.110769"
"1557","SCOPUS_ID:85093671305","How can evolutionary and biological anthropologists engage broader audiences?","Jones J.H.","2021-07-01","10.1002/ajhb.23592"
"1558","SCOPUS_ID:85110076514","Tailored Science Badges: Enabling New Forms of Research Interaction","Feger S.S.","2021-06-28","10.1145/3461778.3462067"
"1559","SCOPUS_ID:85136155012","Opening the Door to Registered Reports: Census of Journals Publishing Registered Reports (2013–2020)","Montoya A.K.","2021-06-08","10.1525/collabra.24404"
"1560","SCOPUS_ID:85108341048","Attitudes and practices of open data, preprinting, and peer-review-A cross sectional study on Croatian scientists","Baždarić K.","2021-06-01","10.1371/journal.pone.0244529"
"1561","SCOPUS_ID:85102134610","Making ERP research more transparent: Guidelines for preregistration","Paul M.","2021-06-01","10.1016/j.ijpsycho.2021.02.016"
"1562","SCOPUS_ID:85127719627","Dawning of a New Age? Economics Journals’ Data Policies on the Test Bench","Vlaeminck S.","2021-05-19","10.53377/lq.10940"
"1563","SCOPUS_ID:85106716747","Are you open? a content analysis of transparency and openness guidelines in hci journals","Ballou N.","2021-05-06","10.1145/3411764.3445584"
"1564","SCOPUS_ID:85105674151","Factor structure of intelligence and divergent thinking subtests: A registered report","Warne R.T.","2021-05-01","10.1371/journal.pone.0251268"
"1565","SCOPUS_ID:85099186382","Practice what you preach: Credibility-enhancing displays and the growth of open science","Kraft-Todd G.T.","2021-05-01","10.1016/j.obhdp.2020.10.009"
"1566","SCOPUS_ID:85112433907","Research data management and data stewardship competences in university curriculum","Demchenko Y.","2021-04-21","10.1109/EDUCON46332.2021.9453956"
"1567","SCOPUS_ID:85107646060","Rewarding Research Data Management","Schöpfel J.","2021-04-19","10.1145/3442442.3451367"
"1568","SCOPUS_ID:85104559296","Responsible product design to mitigate excessive gambling: A scoping review and zcurve analysis of replicability","McAuliffe W.H.B.","2021-04-01","10.1371/journal.pone.0249926"
"1569","SCOPUS_ID:85102022768","A guide for many authors: Writing manuscripts in large collaborations","Moshontz H.","2021-04-01","10.1111/spc3.12590"
"1570","SCOPUS_ID:85100687640","The impact of transcranial Direct Current stimulation on rumination: A systematic review of the sham-controlled studies in healthy and clinical samples","Hoebeke Y.","2021-04-01","10.1016/j.comppsych.2021.152226"
"1571","SCOPUS_ID:85100661414","Open science in psychophysiology: An overview of challenges and emerging solutions","Garrett-Ruffin S.","2021-04-01","10.1016/j.ijpsycho.2021.02.005"
"1572","SCOPUS_ID:85097007421","Next-generation field courses: Integrating Open Science and online learning","Geange S.R.","2021-04-01","10.1002/ece3.7009"
"1573","SCOPUS_ID:85104863488","Easing into open science: A guide for graduate students and their advisors","Kathawalla U.K.","2021-03-25","10.1525/collabra.18684"
"1574","SCOPUS_ID:85102290974","FRET-based dynamic structural biology: Challenges, perspectives and an appeal for open-science practices","Lerner E.","2021-03-01","10.7554/eLife.60416"
"1575","SCOPUS_ID:85118161035","Avoiding wasted research resources in conservation science","Buxton R.T.","2021-02-01","10.1111/csp2.329"
"1576","SCOPUS_ID:85101329296","Optimizing the scientific study of suicide with open and transparent research practices","Carpenter T.P.","2021-02-01","10.1111/sltb.12665"
"1577","SCOPUS_ID:85105033839","Do behavioral observations make people catch the goal? A meta-analysis on goal contagion","Brohmer H.","2021-01-22","10.5334/irsp.428"
"1578","SCOPUS_ID:85136592701","Scientific Editor Understanding on Open Science: Study of the Editorial Program from Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq)","de Araújo P.C.","2021-01-01","10.5007/1518-2924.2021.78660"
"1579","SCOPUS_ID:85126723044","Psychology, Public Policy, and Law Adopts Further Open Science Practices and Refreshes Its Commitment to Generalizable Empirical Research","Lamb M.E.","2021-01-01","10.1037/law0000318"
"1580","SCOPUS_ID:85123214390","Times Are Changing, Bias Isn’t: A Meta-Meta-Analysis on Publication Bias Detection Practices, Prevalence Rates, and Predictors in Industrial/Organizational Psychology","Siegel M.","2021-01-01","10.1037/apl0000991"
"1581","SCOPUS_ID:85122925483","PEER ASSESSMENT TO IMPROVE REPRODUCIBILITY OF COMPUTATIONAL PROJECT WORK","Ostermann F.O.","2021-01-01",NA
"1582","SCOPUS_ID:85115287755","Systematic reviews in engineering education: a catalyst for change","Power J.","2021-01-01","10.1080/03043797.2021.1980770"
"1583","SCOPUS_ID:85113950776","Improving evidence-based practice through preregistration of applied research: Barriers and recommendations","Evans T.R.","2021-01-01","10.1080/08989621.2021.1969233"
"1584","SCOPUS_ID:85112757483","Open science, the replication crisis, and environmental public health","Hicks D.J.","2021-01-01","10.1080/08989621.2021.1962713"
"1585","SCOPUS_ID:85112674283","Yes! We’re open. Open science and the future of academic practices in translation and interpreting studies","Olalla-Soler C.","2021-01-01","10.12807/TI.113202.2021.A01"
"1586","SCOPUS_ID:85112593789","Allegations of Family Violence in Court: How Parental Alienation Affects Judicial Outcomes","Harman J.J.","2021-01-01","10.1037/law0000301"
"1587","SCOPUS_ID:85112354358","Questionable Research Practices and Open Science in Quantitative Criminology","Chin J.M.","2021-01-01","10.1007/s10940-021-09525-6"
"1588","SCOPUS_ID:85111908295","Open science, COVID-19, and the news: Exploring controversies in the circulation of early SARS-CoV-2 genomic epidemiology research","Molldrem S.","2021-01-01","10.1080/17441692.2021.1896766"
"1589","SCOPUS_ID:85111708226","Next directions in measurement of the home mathematics environment: An international and interdisciplinary perspective","Hornburg C.B.","2021-01-01","10.5964/jnc.6143"
